AÑO;MES;Código del Cliente;Nombre del Cliente;Nombre Doc;Número del Documento;Fecha;Nombre del Vendedor;Cond. Pago;Línea;Cod. Producto;Desc. Producto;Cantidad;Precio Unitario;Descuento;Total Detalle;LL1;N° SEMANA;ORDEN CORRELATIVO
2025;ABR;77.027.630-6;OROSTICA Y PENDOLA COMERCIAL LIMITADA;F.VTA AFECTA RS ELECT.;17987;45754;VENDEDOR;CREDITO30;5;QL0630;PLOMO GANCHO ALEACIÓN 30 GRS. 100 UNIDADES.;1;37900;-35;24635;ABR2025;15;63621
2025;ABR;77.027.630-6;OROSTICA Y PENDOLA COMERCIAL LIMITADA;F.VTA AFECTA RS ELECT.;17987;45754;VENDEDOR;CREDITO30;6;QL0635;PLOMO GANCHO ALEACIÓN 35 GRS. 50 UNIDADES.;1;21500;-35;13975;ABR2025;15;63622
2025;ABR;77.027.630-6;OROSTICA Y PENDOLA COMERCIAL LIMITADA;F.VTA AFECTA RS ELECT.;17987;45754;VENDEDOR;CREDITO30;7;'5019100109;BROCHA PARA APLICAR PASTA DE MONTAJE 45 MM;2;7990;-35;10387;ABR2025;15;63623
2025;ABR;76.409.838-2;IMPORTADORA Y COMERCIALIZADORA DE INSUMOS Y EQUIPOS RUBICAR SPA;F.VTA AFECTA RS ELECT.;17988;45754;VENDEDOR;CREDITO30;1;YT74728;GUANTES DE TRABAJO NYLON/PU T.8;30;1990;-35;38805;ABR2025;15;63624
2025;ABR;76.409.838-2;IMPORTADORA Y COMERCIALIZADORA DE INSUMOS Y EQUIPOS RUBICAR SPA;F.VTA AFECTA RS ELECT.;17988;45754;VENDEDOR;CREDITO30;2;YT7473;GUANTES DE TRABAJO NYLON/PU T.10;50;1990;-35;64675;ABR2025;15;63625
2025;ABR;88.525.600-7;SERGIO ESCOBAR Y CIA LIMITADA;F.VTA AFECTA RS ELECT.;17989;45754;VENDEDOR;CREDITO30;1;YT1754;DADO PARA SENSOR DE OXIGENO 7/8 22MM;2;7493;0;14986;ABR2025;15;63626
2025;ABR;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17990;45754;VENDEDOR;CREDITO30;1;PDN025;PROFUNDIMETRO DIGITAL;14;9990;-35;90909;ABR2025;15;63627
2025;ABR;76.686.138-5;SKC RED SPA;F.VTA AFECTA RS ELECT.;17991;45754;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;YT58540;CARRO VOREL CON 177 HERRAMIENTAS 6 BANDEJAS;1;499990;0;499990;ABR2025;15;63628
2025;ABR;76.686.138-5;SKC RED SPA;F.VTA AFECTA RS ELECT.;17991;45754;ENRIQUE HERNANDEZ PEREZ;CREDITO30;2;YT58540;CARRO VOREL CON 177 HERRAMIENTAS 6 BANDEJAS;1;499990;0;499990;ABR2025;15;63629
2025;ABR;76.686.138-5;SKC RED SPA;F.VTA AFECTA RS ELECT.;17991;45754;ENRIQUE HERNANDEZ PEREZ;CREDITO30;3;YT58540;CARRO VOREL CON 177 HERRAMIENTAS 6 BANDEJAS;1;499990;0;499990;ABR2025;15;63630
2025;ABR;96.545.450-0;DERCOMAQ S A;F.VTA AFECTA RS ELECT.;17992;45754;VENDEDOR;CREDITO30;1;'91875;DADO HEX 1 X 75MM;1;62500;0;62500;ABR2025;15;63631
2025;ABR;96.545.450-0;DERCOMAQ S A;F.VTA AFECTA RS ELECT.;17992;45754;VENDEDOR;CREDITO30;2;YT1242;BARROTE DE FUERZA ARTICULADO 1/2 X 18 PULG.;2;14243;0;28486;ABR2025;15;63632
2025;ABR;77.435.230-9;NEUMATICOS Y LLANTAS DEL PACIFICO LIMITADA;F.VTA AFECTA RS ELECT.;17993;45754;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;S3031;LIMPIADOR DE FRENOS 500ML;75;1990;0;149250;ABR2025;15;63633
2025;ABR;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17994;45754;VENDEDOR;CONTADO;1;TT04;CUBRE PALANCA DE CAMBIOS DESECHABLE 250 UNIDADES;1;9490;-35;6169;ABR2025;15;63634
2025;ABR;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17994;45754;VENDEDOR;CONTADO;2;TT06;CUBRE PISO DE PAPEL 380X500MM 1000 UNIDADES;1;104990;-35;68244;ABR2025;15;63635
2025;ABR;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17995;45754;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;1;TQ35001MH;GATA NEUMATICA 35 TONELADAS;2;845100;0;1690200;ABR2025;15;63636
2025;ABR;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17995;45754;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;2;YT3163;MARCO DE SIERRA HACKSAW 300 MM;2;16490;0;32980;ABR2025;15;63637
